x,ID(A)
-0.055276381909547645,0.009725527764450393
-0.02512562814070396,0.009874766420039895
0.005025125628140614,0.0
0.0351758793969843,0.0
0.06532663316582887,0.0
0.09547738693467345,0.0
0.12562814070351713,0.0
0.1557788944723617,0.0
0.1859296482412054,0.0
0.21608040201004997,0.0
0.24623115577889454,0.0
0.2763819095477382,0.0
0.3065326633165828,0.0
0.3366834170854265,0.0
0.36683417085427106,0.0
0.39698492462311563,0.0
0.4271356783919593,0.0
0.4572864321608039,0.0
0.4874371859296476,0.0
0.5175879396984921,0.0
0.5477386934673367,0.0
0.5778894472361804,0.0
0.608040201005025,0.0
0.6381909547738687,0.0
0.6683417085427132,0.0
0.6984924623115578,0.0
0.7286432160804015,0.0
0.7587939698492461,0.0
0.7889447236180906,0.0
0.8190954773869343,0.0
0.8492462311557789,0.0
0.8793969849246226,0.0
0.9095477386934672,0.0
0.9396984924623117,0.0
0.9698492462311554,0.0
1.0,0.0
